tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dog_stage,jpg_url,dog_type,confidence_level,retweet_count,favorite_count
813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,11,10,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane,0.128056,4207,11694
813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,11,10,Baron,None,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,0.909951,3220,10989
813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,12,10,Tyr,None,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,0.7764,2276,8865
813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,13,10,Bauer,None,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,0.914804,8503,23337
812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,10,10,Swagger,None,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,0.989316,2191,8380
812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,12,10,Brandi,None,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter,0.326873,1665,7373
812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,12,10,Mary,None,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,Great_Dane,0.0782055,2231,8900
812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,13,10,Moe,None,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,0.7848729999999999,4252,15224
811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,11,10,Ted,None,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,0.6105729999999999,1647,8102
811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,13,10,Halo,None,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,0.386082,1884,8429
811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,10,10,Augie,None,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,3650,14265
811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,11,10,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,7444,23302
810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,11,10,Hunter,None,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,0.8208040000000001,2090,10093
810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,11,10,Pavlov,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,3057,12192
810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,13,10,Phil,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,13369,39640
810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,12,10,Gus,None,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,0.292556,3901,16380
809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,10,10,None,None,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier,0.397163,4521,17250
809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,12,10,None,None,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog,0.375415,1696,7727
809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,12,10,Kyro,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,0.8195110000000001,6554,22246
809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,11,10,Wallace,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,4046,14685
808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,13,10,Ito,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,0.36953,3536,11271
808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,12,10,None,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,toy_poodle,0.0369271,2509,8784
808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,12,10,Koda,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,0.454239,3007,12595
808106460588765185,2016-12-12 00:29:28+00:00,Twitter for iPhone,12,10,None,doggopupper,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,0.426183,2525,9701
808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,12,10,Cooper,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,0.730959,4098,14015
807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,14,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,0.873233,4288,16236
807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,13,10,Stephan,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,Chihuahua,0.50537,56625,107015
807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,12,10,Lennon,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,0.610807,4418,14514
806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,13,10,None,None,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,cocker_spaniel,0.0464032,37911,75639
806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,11,10,Waffles,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,2752,11363
806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,11,10,incredibly,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,0.835102,1388,7145
805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,12,10,Major,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,0.657967,2209,9178
805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,12,10,Duke,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,0.248926,2132,7335
805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,13,10,Zeke,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,1905,6368
805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,12,10,Shooter,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,0.244705,1972,8680
804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,12,10,Django,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,0.91579,4480,15326
803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,12,10,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,3220,11203
803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,13,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,0.372776,4828,12270
803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,11,10,Winston,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,0.457086,2887,11207
802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,12,10,Marley,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,2336,10085
802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,12,10,Winnie,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,2926,9959
802265048156610565,2016-11-25 21:37:47+00:00,Twitter for iPhone,11,10,None,doggopupper,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador_retriever,0.8971620000000001,1573,7039
802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,12,10,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,0.482498,3040,10132
801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,12,10,Ronnie,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,0.327887,1992,8608
801538201127157760,2016-11-23 21:29:33+00:00,Twitter for iPhone,12,10,Wallace,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,0.550506,2391,9141
801167903437357056,2016-11-22 20:58:07+00:00,Twitter for iPhone,13,10,Milo,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74022,6961,27386
801115127852503040,2016-11-22 17:28:25+00:00,Twitter for iPhone,12,10,Bones,doggopupper,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,2429,8992
800751577355128832,2016-11-21 17:23:47+00:00,Twitter for iPhone,12,10,Mauve,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,3214,11701
800513324630806528,2016-11-21 01:37:04+00:00,Twitter for iPhone,11,10,Chef,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,0.8289040000000001,3495,14685
800388270626521089,2016-11-20 17:20:08+00:00,Twitter for iPhone,12,10,Doc,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,0.35986,3265,12456
800141422401830912,2016-11-20 00:59:15+00:00,Twitter for iPhone,13,10,Peaches,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,2980,17092
799757965289017345,2016-11-18 23:35:32+00:00,Twitter for iPhone,13,10,Sobe,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border_collie,0.442534,2506,9390
799422933579902976,2016-11-18 01:24:14+00:00,Twitter for iPhone,12,10,Longfellow,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,0.58363,2213,8965
799297110730567681,2016-11-17 17:04:16+00:00,Twitter for iPhone,11,10,Jeffrey,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.985028,3227,11065
799063482566066176,2016-11-17 01:35:54+00:00,Twitter for iPhone,11,10,Mister,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,0.334436,2863,9058
798933969379225600,2016-11-16 17:01:16+00:00,Twitter for iPhone,12,10,Iroh,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,0.703224,5203,14712
798925684722855936,2016-11-16 16:28:21+00:00,Twitter for iPhone,11,10,Shadow,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,0.539463,1663,8246
798209839306514432,2016-11-14 17:03:50+00:00,Twitter for iPhone,13,10,Cooper,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,0.524583,2954,11548
797971864723324932,2016-11-14 01:18:12+00:00,Twitter for iPhone,12,10,None,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American_Staffordshire_terrier,0.489845,3652,13018
797545162159308800,2016-11-12 21:02:38+00:00,Twitter for iPhone,12,10,Cassie,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,0.954089,5656,16198
797236660651966464,2016-11-12 00:36:46+00:00,Twitter for iPhone,12,10,Pancake,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,7726,22328
796865951799083009,2016-11-11 00:03:42+00:00,Twitter for iPhone,12,10,Tyr,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,0.8391290000000001,2198,8564
796759840936919040,2016-11-10 17:02:03+00:00,Twitter for iPhone,11,10,Romeo,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,0.463996,3562,13256
796484825502875648,2016-11-09 22:49:15+00:00,Twitter for iPhone,12,10,None,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker_spaniel,0.116924,2042,8472
796387464403357696,2016-11-09 16:22:22+00:00,Twitter for iPhone,12,10,Snicku,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,0.461164,4861,12334
796149749086875649,2016-11-09 00:37:46+00:00,Twitter for iPhone,11,10,Ruby,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,0.600276,16628,36177
796116448414461957,2016-11-08 22:25:27+00:00,Twitter for iPhone,11,10,None,None,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,0.700182,2813,10139
796080075804475393,2016-11-08 20:00:55+00:00,Twitter for iPhone,12,10,Yogi,None,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,0.973846,2703,9469
796031486298386433,2016-11-08 16:47:50+00:00,Twitter for iPhone,13,10,Daisy,None,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,0.893775,4284,12071
795464331001561088,2016-11-07 03:14:10+00:00,Twitter for iPhone,13,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,0.193082,27728,55683
795400264262053889,2016-11-06 22:59:35+00:00,Twitter for iPhone,12,10,Brody,None,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,0.925494,3323,11270
794926597468000259,2016-11-05 15:37:24+00:00,Twitter for iPhone,12,10,Mack,None,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,toy_poodle,0.0376618,2697,11492
794332329137291264,2016-11-04 00:15:59+00:00,Twitter for iPhone,12,10,Nimbus,None,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,0.988307,3088,10686
793962221541933056,2016-11-02 23:45:19+00:00,Twitter for iPhone,12,10,Maximus,None,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,0.8616510000000001,5711,18910
793845145112371200,2016-11-02 16:00:06+00:00,Twitter for iPhone,13,10,Clark,None,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_English_sheepdog,0.7652770000000001,2187,10295
793601777308463104,2016-11-01 23:53:02+00:00,Twitter for iPhone,12,10,Dobby,None,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature_pinscher,0.538981,1908,8926
793500921481273345,2016-11-01 17:12:16+00:00,Twitter for iPhone,12,10,Fiona,None,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,golden_retriever,0.3261219999999999,2786,11953
793286476301799424,2016-11-01 03:00:09+00:00,Twitter for iPhone,13,10,Moreton,None,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan_hound,0.2746369999999999,10723,27597
793271401113350145,2016-11-01 02:00:14+00:00,Twitter for iPhone,12,10,Dave,None,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian_husky,0.2316949999999999,2763,9677
793256262322548741,2016-11-01 01:00:05+00:00,Twitter for iPhone,12,10,None,None,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,basset,0.2076219999999999,9714,22350
793241302385262592,2016-11-01 00:00:38+00:00,Twitter for iPhone,13,10,Tucker,None,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden_retriever,0.559308,3812,11780
793226087023144960,2016-10-31 23:00:11+00:00,Twitter for iPhone,11,10,Juno,None,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired_fox_terrier,0.456047,3338,11001
793210959003287553,2016-10-31 22:00:04+00:00,Twitter for iPhone,10,10,Maude,None,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,French_bulldog,0.0187590999999999,3301,9997
793195938047070209,2016-10-31 21:00:23+00:00,Twitter for iPhone,12,10,Lily,puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador_retriever,0.654762,6547,17063
793180763617361921,2016-10-31 20:00:05+00:00,Twitter for iPhone,11,10,Newt,None,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Lakeland_terrier,0.266824,2310,7740
793165685325201412,2016-10-31 19:00:10+00:00,Twitter for iPhone,12,10,Benji,None,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden_retriever,0.946224,3238,10478
793150605191548928,2016-10-31 18:00:14+00:00,Twitter for iPhone,11,10,Nida,None,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian_greyhound,0.193869,1984,6909
793120401413079041,2016-10-31 16:00:13+00:00,Twitter for iPhone,11,10,Robin,None,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador_retriever,0.7249439999999999,4551,14202
792883833364439040,2016-10-31 00:20:11+00:00,Twitter for iPhone,12,10,Bailey,None,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,standard_poodle,8.31451e-05,4964,12666
792773781206999040,2016-10-30 17:02:53+00:00,Twitter for iPhone,12,10,Monster,None,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire_terrier,0.912804,1963,8209
792394556390137856,2016-10-29 15:55:58+00:00,Twitter for iPhone,12,10,BeBe,None,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker_spaniel,0.746387,4998,15128
792050063153438720,2016-10-28 17:07:05+00:00,Twitter for iPhone,11,10,Remus,None,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,komondor,0.942856,2088,8029
791672322847637504,2016-10-27 16:06:04+00:00,Twitter for iPhone,13,10,None,None,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,0.705092,3661,13129
791406955684368384,2016-10-26 22:31:36+00:00,Twitter for iPhone,12,10,Levi,None,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,Pembroke,0.972629,4797,14670
791312159183634433,2016-10-26 16:14:55+00:00,Twitter for iPhone,12,10,Mabel,None,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,miniature_pinscher,0.892925,2963,9841
790987426131050500,2016-10-25 18:44:32+00:00,Twitter for iPhone,12,10,Misty,None,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,cocker_spaniel,0.349195,2483,11089
790946055508652032,2016-10-25 16:00:09+00:00,Twitter for iPhone,12,10,Betty,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,golden_retriever,0.245773,5496,18601
790698755171364864,2016-10-24 23:37:28+00:00,Twitter for iPhone,12,10,Mosby,None,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,Bernese_mountain_dog,0.996541,2203,9158
790581949425475584,2016-10-24 15:53:19+00:00,Twitter for iPhone,11,10,Duke,None,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,malinois,0.000152999,8183,22473
790337589677002753,2016-10-23 23:42:19+00:00,Twitter for iPhone,12,10,Maggie,None,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,Pembroke,0.658808,2167,8740
790277117346975746,2016-10-23 19:42:02+00:00,Twitter for iPhone,11,10,Bruce,None,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,Labrador_retriever,0.427742,3732,14081
789986466051088384,2016-10-23 00:27:05+00:00,Twitter for iPhone,12,10,Happy,None,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,golden_retriever,0.0785304999999999,2704,10369
789628658055020548,2016-10-22 00:45:17+00:00,Twitter for iPhone,13,10,Eli,None,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,chow,0.260702,2080,8448
789599242079838210,2016-10-21 22:48:24+00:00,Twitter for iPhone,12,10,Brownie,None,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,Chesapeake_Bay_retriever,0.8788219999999999,2279,7620
789530877013393408,2016-10-21 18:16:44+00:00,Twitter for iPhone,12,10,Rizzy,None,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,3942,13188
789268448748703744,2016-10-21 00:53:56+00:00,Twitter for iPhone,10,10,Stella,None,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81286,3014,10196
789137962068021249,2016-10-20 16:15:26+00:00,Twitter for iPhone,12,10,Bo,None,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,Chihuahua,0.746135,3244,10875
788908386943430656,2016-10-20 01:03:11+00:00,Twitter for iPhone,11,10,Lucy,None,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,golden_retriever,0.0340897,14409,30653
788765914992902144,2016-10-19 15:37:03+00:00,Twitter for iPhone,12,10,Butter,None,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker_spaniel,0.500509,12014,30658
788412144018661376,2016-10-18 16:11:17+00:00,Twitter for iPhone,11,10,Dexter,None,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden_retriever,0.805238,5990,16060
788178268662984705,2016-10-18 00:41:57+00:00,Twitter for iPhone,13,10,None,None,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,Samoyed,0.73548,2488,8100
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,13,10,Leo,None,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,0.814145,1510,6865
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,11,10,Frank,None,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,pug,0.362835,3540,9717
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,13,10,Tonks,puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,German_shepherd,0.992339,3240,11416
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,11,10,Moose,None,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Chihuahua,0.900483,3300,12120
787322443945877504,2016-10-15 16:01:13+00:00,Twitter for iPhone,10,10,Lincoln,None,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,golden_retriever,0.1057029999999999,2032,8726
786963064373534720,2016-10-14 16:13:10+00:00,Twitter for iPhone,12,10,Rory,None,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,golden_retriever,0.915303,9327,29725
786709082849828864,2016-10-13 23:23:56+00:00,Twitter for iPhone,75,10,Logan,None,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Pomeranian,0.467321,7069,20296
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,12,10,None,None,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,Leonberg,0.512034,2996,11957
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,11,10,Dale,None,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Pembroke,0.709512,3601,10497
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,13,10,Rizzo,doggo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,golden_retriever,0.929266,4072,12189
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,11,10,Mattie,None,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Labrador_retriever,0.478193,5571,17178
785927819176054784,2016-10-11 19:39:28+00:00,Twitter for iPhone,12,10,Lucy,None,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,toy_poodle,0.00849262,3652,12696
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,12,10,Rusty,None,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Great_Pyrenees,0.392108,2130,7489
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,11,10,Dallas,None,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,miniature_pinscher,0.4360229999999999,2334,10183
785264754247995392,2016-10-09 23:44:41+00:00,Twitter for iPhone,12,10,Doc,None,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,chow,0.056137,1911,8128
785170936622350336,2016-10-09 17:31:53+00:00,Twitter for iPhone,11,10,Hero,None,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,Eskimo_dog,0.0274944,5639,13491
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,13,10,Rusty,None,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,chow,0.0903414,3712,11310
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,11,10,Frankie,None,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,malamute,0.757764,2970,10039
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,12,10,Stormy,None,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,miniature_poodle,0.744819,1491,6329
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,12,10,Mairi,None,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Lakeland_terrier,0.265659,2269,8209
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,12,10,Loomis,None,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,chow,0.314265,3737,11650
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,11,10,Finn,None,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Chihuahua,0.789,2608,9468
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,13,10,Godi,None,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Norwegian_elkhound,0.87713,6441,18908
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,12,10,Dave,None,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,0.593858,13616,32651
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,11,10,Earl,None,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,Chesapeake_Bay_retriever,0.240602,2565,9112
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,12,10,Cali,None,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,golden_retriever,0.171393,8521,26949
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,11,10,Deacon,doggo,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden_retriever,0.560699,1604,8310
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,10,10,Penny,None,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish_setter,0.574557,6238,19250
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,11,10,Timmy,None,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,malamute,0.8408709999999999,2184,8694
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,12,10,Sampson,doggo,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,0.5044270000000001,6470,18630
